CODE	TITLE 	LANGUAGE
SLPS-00698 	 BATMAN FOREVER - THE ARCADE GAME 	 [J]
SLPS-00485 	 BATTLE ARENA NITOSHINDEN 	 [J]
SLPS-00025 	 BATTLE ARENA TOSHINDEN 	 [J]
SLPS-00200 	 BATTLE ARENA TOSHINDEN 2 	 [J]
SLPS-91006 	 BATTLE ARENA TOSHINDEN 2 PLUS [PLAYSTATION THE BEST] 	 [J]
SLPS-00650 	 BATTLE ARENA TOSHINDEN 3 	 [J]
SLPS-02022 	 BATTLE ARENA TOSHINDEN SUBARU 	 [J]
SLPS-01133 	 BATTLE ATHLETESS - DAIUNDOUKAI ALTERNATIVE 	 [J]
SLPM-86525 	 BATTLE ATHLETESS - DAIUNDOUKAI ALTERNATIVE [MAJOR WAVE SERIES] 	 [J]
SLPS-01548 	 BATTLE ATHLETESS - DAIUNDOUKAI GTO 	 [J]
SLPM-86526 	 BATTLE ATHLETESS - DAIUNDOUKAI GTO [MAJOR WAVE SERIES] 	 [J]
SLPS-00991 	 BATTLE BUGS 	 [J]
SLPS-00968 	 BATTLE FORMATION 	 [J]
SLPS-01779 	 BATTLE KONCHUUDEN 	 [J]
SLPS-01064 	 BATTLE MASTER 	 [J]
SLPM-86519 	 BATTLE MASTER [MAJOR WAVE SERIES] 	 [J]
SLPM-86400 	 BATTLE SUGOROKU HUNTER [SUPERLITE 1500 SERIES] 	 [J]
SLPS-01127 	 BATTLEROUND USA 	 [J]
SCPS-10138 	 BEALPHARETH 	 [J]
SLPS-01076 	 BEAST WARS - TRANSFORMERS 	 [J]
SLPS-02208 	 BEAST WARS - TRANSFORMERS [THE BEST TAKARAMONO] 	 [J]
SLPS-02468 	 BEAST WARS - TRANSFORMERS - METALS 	 [J]
SCPS-18013 	 BEAT PLANET MUSIC 	 [J]
SLPM-86126	 BEATMANIA  -  [ 2 DISCS ]	[J]
SLPM-86127 	 BEATMANIA  -  [ 2 DISCS ]	[J]
SLPM-86390	 BEATMANIA [KONAMI THE BEST]  -  [ 2 DISCS ]	[J]
SLPM-86391 	 BEATMANIA [KONAMI THE BEST]  -  [ 2 DISCS ]	[J]
SCPS-45370 	 BEATMANIA APPEND 3RD MIX 	 [J]
SLPM-86184 	 BEATMANIA APPEND 3RD MIX 	 [J]
SCPS-45419 	 BEATMANIA APPEND 4TH MIX 	 [J]
SLPM-86266 	 BEATMANIA APPEND 4TH MIX 	 [J]
SLPM-86322 	 BEATMANIA APPEND 5TH MIX - TIME TO GET DOWN 	 [J]
SLPM-87012 	 BEATMANIA APPEND 6TH MIX + CORE MIX 	 [J]
SLPM-86692 	 BEATMANIA APPEND CLUB MIX 	 [J]
SCPS-45403 	 BEATMANIA APPEND GOTTAMIX 	 [J]
SLPM-86229 	 BEATMANIA APPEND GOTTAMIX 	 [J]
SLPM-86574 	 BEATMANIA APPEND GOTTAMIX 2 - GOING GLOBAL 	 [J]
SLPM-86596 	 BEATMANIA - BEST HITS 	 [J]
SLPM-86830 	 BEATMANIA - BEST HITS [KONAMI THE BEST] 	 [J]
SLPM-86597 	 BEATMANIA FEATURING DREAMS COME TRUE 	 [J]
SLPM-86769 	 BEATMANIA - THE SOUND OF TOKYO 	 [J]
SLPM-86938 	 BEATMANIA - THE SOUND OF TOKYO [KONAMI THE BEST] 	 [J]
SLPS-01219 	 BEAVIS AND BUTT-HEAD IN VIRTUAL STUPIDITY 	 [J]
SLPS-00582 	 BELTLOGGER 9 	 [J]
SLPS-00581 	 BELTLOGGER 9 [LIMITED EDITION] 	 [J]
SLPS-91462 	 BELTLOGGER 9 [PSONE BOOKS] 	 [J]
SCPS-10014 	 BEYOND THE BEYOND 	 [J]
SLPS-00459 	 BIG CHALLENGE GOLF - TOKYO YOMIURI COUNTRY CLUB HEN 	 [J]
SLPS-03368 	 BILLIARD KING [NICE PRICE SERIES VOL.04] 	 [J]
SLPS-00222 	 BIOHAZARD 	 [J]
SLPS-00998	 BIOHAZARD - DIRECTOR'S CUT  -  [ 2 DISCS ]	[J]
SLPS-00999 	 BIOHAZARD - DIRECTOR'S CUT  -  [ 2 DISCS ]	[J]
SLPS-01512	 BIOHAZARD - DIRECTOR'S CUT - DUAL SHOCK  -  [ 2 DISCS ]	[J]
SLPS-01513 	 BIOHAZARD - DIRECTOR'S CUT - DUAL SHOCK  -  [ 2 DISCS ]	[J]
SLPS-01222	 BIOHAZARD 2  -  [ 2 DISCS ] 	 [J]
SLPS-01223 	 BIOHAZARD 2  -  [ 2 DISCS ] 	 [J]
SLPS-01510	 BIOHAZARD 2 - DUAL SHOCK  -  [ 2 DISCS ] 	 [J]
SLPS-01511 	 BIOHAZARD 2 - DUAL SHOCK  -  [ 2 DISCS ] 	 [J]
SLPS-02300 	 BIOHAZARD 3 - LAST ESCAPE 	 [J]
SLPM-87224 	 BIOHAZARD 3 - LAST ESCAPE [CAPKORE] 	 [J]
SLPS-02553 	 BIOHAZARD - GUN SURVIVOR 	 [J]
SLPM-86749 	 BIOHAZARD - GUN SURVIVOR [CAPKORE] 	 [J]
SLPM-86770 	 BIOHAZARD 5TH ANNIVERSARY - NIGHTMARE RETURNS [LIMITED EDITION IN ALUMINUM] 	 [J]
SLPM-86123 	 BISHI BASHI SPECIAL 	 [J]
SLPM-86825 	 BISHI BASHI SPECIAL [KONAMI THE BEST] 	 [J]
SLPM-87206 	 BISHI BASHI SPECIAL [PSONE BOOKS] 	 [J]
SLPM-86267 	 BISHI BASHI SPECIAL 2 	 [J]
SLPM-86925 	 BISHI BASHI SPECIAL 2 [KONAMI THE BEST] 	 [J]
SLPM-87207 	 BISHI BASHI SPECIAL 2 [PSONE BOOKS] 	 [J]
SLPM-86539 	 BISHI BASHI SPECIAL 3 - STEP CHAMP 	 [J]
SLPM-87208 	 BISHI BASHI SPECIAL 3 - STEP CHAMP [PSONE BOOKS] 	 [J]
SLPS-00262 	 BISHOUJO SENSHI SAILOR MOON SUPER S - SHIN SHUYAKU SOUDATSUSEN 	 [J]
SLPS-00260 	 BISHOUJO SENSHI SAILOR MOON SUPER S - SHIN SHUYAKU SOUDATSUSEN [LIMITED EDITION] 	 [J]
SLPS-00663 	 BLACK DAWN 	 [J]
SLPS-03573	 BLACK MATRIX 00  -  [ 2 DISCS ] 	 [J]
SLPS-03574 	 BLACK MATRIX 00  -  [ 2 DISCS ] 	 [J]
SLPS-03571	 BLACK MATRIX 00 [LIMITED EDITION]  -  [ 2 DISCS ] 	 [J]
SLPS-03572 	 BLACK MATRIX 00 [LIMITED EDITION]  -  [ 2 DISCS ] 	 [J]
SLPS-02962	 BLACK MATRIX CROSS  -  [ 2 DISCS ] 	 [J]
SLPS-02963 	 BLACK MATRIX CROSS  -  [ 2 DISCS ] 	 [J]
SLPS-03415	 BLACK MATRIX CROSS [RERELEASE]  -  [ 2 DISCS ] 	 [J]
SLPS-03416 	 BLACK MATRIX CROSS [RERELEASE]  -  [ 2 DISCS ] 	 [J]
SLPS-01983 	 BLACKJACK VS BUNNY GIRLS 	 [J]
SLPM-86602 	 BLADE ARTS 	 [J]
SLPS-01795 	 BLADEMAKER - ARMS SHOP 	 [J]
SCPS-45067 	 BLAM! MACHINEHEAD 	 [J]
SLPS-00798 	 BLAM! MACHINEHEAD 	 [J]
SLPS-02617 	 BLASTER MASTER 	 [J]
SLPS-03269 	 BLASTER MASTER [VALUE 1500] 	 [J]
SLPS-01209 	 BLAZE & BLADE - ETERNAL QUEST 	 [J]
SLPS-01576 	 BLAZE & BLADE BUSTERS 	 [J]
SLPS-02818 	 BLEND X BRAND 	 [J]
SLPS-03224 	 BLEND X BRAND [BEST PRICE 2500] 	 [J]
SLPS-00353 	 BLOCK KUZUSHI - DEDEN NO GYAKUSHUU 	 [J]
SLPS-02578 	 BLOCK KUZUSHI 2 	 [J]
SLPS-03042 	 BLOCK KUZUSHI KOWASHITE HELP! 	 [J]
SLPM-87236 	 BLOCK KUZUSHI KOWASHITE HELP! [MAJOR WAVE SERIES] 	 [J]
SLPS-03219 	 BLOCK WARS 	 [J]
SLPS-00205 	 BLOCKIDS 	 [J]
SLPS-00206 	 BLOCKIDS [DELUXE PACK WITH NAMCO VOLUME CONTROL] 	 [J]
SLPS-00235 	 BLOOD FACTORY 	 [J]
SLPS-00526 	 BLOODY BRIDE - IMODOKI NO BANPAIA 	 [J]
SCPS-45129 	 BLOODY ROAR 	 [J]
SLPS-01070 	 BLOODY ROAR 	 [J]
SLPS-91157 	 BLOODY ROAR [PLAYSTATION THE BEST] 	 [J]
SCPS-45374 	 BLOODY ROAR 2 - BRINGER OF THE NEW AGE 	 [J]
SLPS-01842 	 BLOODY ROAR 2 - BRINGER OF THE NEW AGE 	 [J]
SLPS-01502 	 BLUE BREAKER BURST - BISHOU O ANATA TO 	 [J]
SLPS-01469 	 BLUE BREAKER BURST - BISHOU O ANATA TO [LIMITED EDITION] 	 [J]
SLPM-86647 	 BLUE BREAKER BURST - BISHOU O ANATA TO [MAJOR WAVE SERIES] 	 [J]
SLPS-01580 	 BLUE BREAKER BURST - EGAO NO ASUMI 	 [J]
SLPM-86648 	 BLUE BREAKER BURST - EGAO NO ASUMI [MAJOR WAVE SERIES] 	 [J]
SLPS-01122 	 BLUE BREAKER - EGAO NO YAKUSHOKU 	 [J]
SLPM-86646 	 BLUE BREAKER - EGAO NO YAKUSHOKU [MAJOR WAVE SERIES] 	 [J]
SLPS-00566 	 BLUE FOREST STORY - KAZE NO FUUIN 	 [J]
SLPS-00865 	 BODY HAZARD 	 [J]
SLPM-87024 	 BOKU NO CHORO Q 	 [J]
SCPS-10088 	 BOKU NO NATSUYASUMI - SUMMER HOLIDAY 20TH CENTURY 	 [J]
SCPS-91232 	 BOKU NO NATSUYASUMI - SUMMER HOLIDAY 20TH CENTURY [PLAYSTATION THE BEST] 	 [J]
SLPS-02514 	 BOKU WA KOUKUU KANSEIKAN 	 [J]
SLPS-02489 	 BOKUJOU MONOGATARI - HARVEST MOON 	 [J]
SLPS-91218 	 BOKUJOU MONOGATARI - HARVEST MOON [PLAYSTATION THE BEST] 	 [J]
SLPS-03087 	 BOKUJOU MONOGATARI - HARVEST MOON FOR GIRLS 	 [J]
SLPS-91525 	 BOKUJOU MONOGATARI - HARVEST MOON FOR GIRLS [PSONE BOOKS] 	 [J]
SLPM-86403 	 BOKUJYOUKEIEITEIKI BOARD GAME UMAPOLY 	 [J]
SLPS-01717 	 BOMBERMAN 	 [J]
SLPM-86844 	 BOMBERMAN [HUDSON THE BEST] 	 [J]
SLPS-01525 	 BOMBERMAN FANTASY RACE 	 [J]
SLPS-91138 	 BOMBERMAN FANTASY RACE [PLAYSTATION THE BEST] 	 [J]
SLPM-87102 	 BOMBERMAN FANTASY RACE [PSONE BOOKS] 	 [J]
SLPS-03002 	 BOMBERMAN LAND 	 [J]
SLPM-87080 	 BOMBERMAN LAND [HUDSON THE BEST] 	 [J]
SLPM-87364 	 BOMBERMAN LAND [PSONE BOOKS] 	 [J]
SCPS-45225 	 BOMBERMAN WARS 	 [J]
SLPS-01347 	 BOMBERMAN WARS 	 [J]
SCPS-45168 	 BOMBERMAN WORLD 	 [J]
SLPS-01155 	 BOMBERMAN WORLD 	 [J]
SLPS-91149 	 BOMBERMAN WORLD [PLAYSTATION THE BEST] 	 [J]
SLPS-00333 	 BONOGURASHI KORE DE KANPEKI DISU 	 [J]
SLPM-86004 	 BOTTON OF THE 9TH - MAJOR LEAGUE HEROES 	 [J]
SLPS-00907 	 BOUNDARY GATE - DAUGHTER OF KINGDOM 	 [J]
SLPM-86735 	 BOUNTY HUNTER SARAH - HOLY MOUNTAIN NO TEIOU 	 [J]
SLPS-00757 	 BOUNTY SWORD - FIRST 	 [J]
SLPM-86614 	 BOUNTY SWORD - FIRST [MAJOR WAVE SERIES] 	 [J]
SLPS-01479 	 BOUNTY SWORD - DOUBLE EDGE 	 [J]
SLPM-86625 	 BOUNTY SWORD - DOUBLE EDGE [MAJOR WAVE SERIES] 	 [J]
SLPS-00033 	 BOXER'S ROAD 	 [J]
SLPS-91007 	 BOXER'S ROAD [PLAYSTATION THE BEST] 	 [J]
SLPS-00779 	 BOYS BE... 	 [J]
SLPS-01705 	 BOYS BE...2ND SEASON 	 [J]
SLPS-00514	 BRAIN DEAD 13  -  [ 2 DISCS ] 	 [J]
SLPS-00515 	 BRAIN DEAD 13  -  [ 2 DISCS ] 	 [J]
SCPS-45291 	 BRAVE FENCER MUSASHIDEN 	 [J]
SLPS-01490	 BRAVE FENCE MUSASHIDEN  -  [ 2 DISCS ]	[J]
SLPS-01491 	 BRAVE FENCE MUSASHIDEN  -  [ 2 DISCS ]	[J]
SLPS-02769 	 BRAVE FENCER MUSASHIDEN [SQUARE MILLENNIUM COLLECTION] 	 [J]
SLPS-01316 	 BRAVE PROVE 	 [J]
SLPS-02580	 BRAVE SAGA 2  -  [ 2 DISCS ] 	 [J]
SLPS-02581 	 BRAVE SAGA 2  -  [ 2 DISCS ] 	 [J]
SLPS-02889 	 BRAVE SWORD 	 [J]
SLPM-86044 	 BREAK POINT 	 [J]
SLPS-00129 	 BREAK THRU! 	 [J]
SLPS-02375 	 BREAK VOLLEY 	 [J]
SLPS-00990 	 BREATH OF FIRE III 	 [J]
SLPM-86720 	 BREATH OF FIRE III [PLAYSTATION THE BEST] 	 [J]
SLPS-02728 	 BREATH OF FIRE IV 	 [J]
SLPM-87159 	 BREATH OF FIRE IV [PLAYSTATION THE BEST] 	 [J]
SLPM-87054 	 BREED MASTER 	 [J]
SLPM-86012 	 BREEDING STUD - BOKUJOU DE AIMASHOU 	 [J]
SLPM-86087 	 BREEDING STUD 2 	 [J]
SLPM-86316 	 BREEDING STUD '99 	 [J]
SLPS-01107 	 BRIGANDINE - GENSOU TAIRIKI SENKI 	 [J]
SLPS-02661	 BRIGANDINE - GRAND EDITION  -  [ 2 DISCS ] 	 [J]
SLPS-02662 	 BRIGANDINE - GRAND EDITION  -  [ 2 DISCS ] 	 [J]
SCPS-10105 	 BRIGHTIS 	 [J]
SLPM-86065 	 BROKEN HELIX 	 [J]
SLPS-01710 	 BUBBLEGUN KID 	 [J]
SLPS-01105 	 BUCKLE UP! 	 [J]
SLPM-86133 	 BUGI 	 [J]
SLPS-00497 	 BUILDING CRUSH! 	 [J]
SLPS-00888 	 BURGER BURGER 	 [J]
SLPS-91103 	 BURGER BURGER [PLAYSTATION THE BEST] 	 [J]
SLPM-86853 	 BURGER BURGER [REPRINT] 	 [J]
SLPM-86246 	 BURGER BURGER 2 	 [J]
SLPM-86804 	 BURGER BURGER 2 [MAJOR WAVE SERIES] 	 [J]
SLPM-86598 	 BURN OUT [SUPERLITE 1500 SERIES] 	 [J]
SLPS-00518 	 BURNING ROAD 	 [J]
SLPS-02792 	 BURSTRICK WAKE BOARDING!! 	 [J]
SCPS-45028 	 BUSHIDO BLADE 	 [J]
SLPM-86020 	 BUSHIDO BLADE 	 [J]
SCPS-45187 	 BUSHIDO BLADE 2 	 [J]
SLPS-01294 	 BUSHIDO BLADE 2 	 [J]
SLPM-87404 	 BUSHIDO BLADE 2 [LEGENDARY HITS] 	 [J]
SLPS-01237 	 BUST A MOVE 	 [J]
SLPS-01232	 BUST A MOVE [LIMITED EDITION]  -  [ 2 DISCS ] 	 [J]
SLPS-01233 	 BUST A MOVE [LIMITED EDITION]  -  [ 2 DISCS ] 	 [J]
SLPM-86219 	 BUST A MOVE 2 - DANCE TENGOKU MIX 	 [J]
SLPS-01169 	 BUTAGE - DEIIN JANAI 	 [J]
SLPS-03162 	 BUTTSUBUSHI 	 [J]
SLPS-00279 	 C1 CIRCUIT 	 [J]
SLPS-02079 	 CADILLAC (1300YEN RELEASE) 	 [E]
SLPS-01071 	 CALCOLO! 	 [J]
SLPS-01535 	 CAPCOM GENERATION 1 - GEKITSUIOU NO JIDAI 	 [J]
SLPM-86748 	 CAPCOM GENERATION 1 - GEKITSUIOU NO JIDAI [CAPKORE] 	 [J]
SLPS-01585 	 CAPCOM GENERATION 2 - MAKAI TO KISH 	 [J]
SLPM-86778 	 CAPCOM GENERATION 2 - MAKAI TO KISH [CAPKORE] 	 [J]
SLPS-01649 	 CAPCOM GENERATION 3 - SHUU KOKO NI REKISHI HAJIMARU 	 [J]
SLPM-86811 	 CAPCOM GENERATION 3 - SHUU KOKO NI REKISHI HAJIMARU [CAPKORE] 	 [J]
SLPS-01701 	 CAPCOM GENERATION 4 - KOKOU NO EIYUU 	 [J]
SLPM-86814 	 CAPCOM GENERATION 4 - KOKOU NO EIYUU [CAPKORE] 	 [J]
SLPS-01725 	 CAPCOM GENERATION 5 	 [J]
SLPM-86838 	 CAPCOM GENERATION 5 [CAPKORE] 	 [J]
SLPM-87359 	 CAPCOM RETRO GAME COLLECTION VOL.1 	 [J]
SLPM-87360 	 CAPCOM RETRO GAME COLLECTION VOL.2 	 [J]
SLPM-87362 	 CAPCOM RETRO GAME COLLECTION VOL.3 	 [J]
SLPM-87363 	 CAPCOM RETRO GAME COLLECTION VOL.4 	 [J]
SLPM-87365 	 CAPCOM RETRO GAME COLLECTION VOL.5 	 [J]
SLPM-87053 	 CAPCOM VS SNK MILLENNIUM FIGHT 2000 PRO 	 [J]
SLPS-01567 	 CAPTAIN COMMANDO 	 [J]
SLPM-86216 	 CAPTAIN LOVE 	 [J]
SLPM-86767 	 CAPTAIN LOVE [MAJOR WAVE SERIES] 	 [J]
SLPM-87060 	 CAPTAIN TSUBASA - ARATANARU DENSETSU JOSHO 	 [J]
SLPM-87260 	 CAPTAIN TSUBASA - ARATANARU DENSETSU JOSHO [KONAMI THE BEST] 	 [J]
SLPS-00310 	 CAPTAIN TSUBASA J - GET IN THE TOMORROW 	 [J]
SLPS-02561 	 CARD CAPTOR SAKURA - CLOW CARD MAGIC 	 [J]
SLPS-02560 	 CARD CAPTOR SAKURA - CLOW CARD MAGIC [LIMITED EDITION] 	 [J]
SLPS-00151 	 CARNAGE HEART 	 [J]
SLPS-02540 	 CARNAGE HEART [ARTDINK BEST CHOICE] 	 [J]
SLPM-87239 	 CARNAGE HEART [SUPERLITE 1500 SERIES] 	 [J]
SLPS-00919 	 CARNAGE HEART EZ - EASY ZAPPING 	 [J]
SLPM-87281 	 CARNAGE HEART EZ - EASY ZAPPING [SUPERLITE 1500 SERIES] 	 [J]
SCPS-19003 	 CAROL THE DARK ANGEL [PLAYSTATION COMIC VOL.2] 	 [J]
SLPS-00837 	 CAROM SHOT 	 [J]
SLPS-01486 	 CAROM SHOT 2 	 [J]
SLPS-02935 	 CARTON-KUN 	 [J]
SLPM-86754 	 CASTLEVANIA CHRONICLE - AKUMAJO DRACULA 	 [J]
SLPM-86489 	 CASTROL HONDA SUPERBIKE RACING [SUPERLITE 1500 SERIES] 	 [J]
SLPM-86922 	 CASTROL HONDA VTR [SUPERLITE 1500 SERIES] 	 [J]
SLPS-00908 	 CAT THE RIPPER - 13 NINME NO TANTEISHI 	 [J]
SLPS-02864 	 CAT THE RIPPER - 13 NINME NO TANTEISHI [BEST PRICE] 	 [J]
SLPS-02712 	 CATCH! KIMOCHI SENSATION [PANDORA MAX SERIES VOL.4] 	 [J]
SCPS-10013 	 CENTER SHIKEN TRIAL - EIGO NO TETSUJIN 	 [J]
SLPS-00230 	 CG MUKASHI BANASHI - JIISAN 2-DO BIKKURI!! 	 [J]
SLPS-02422 	 CHAKUSIN MELODY DAMON 	 [J]
SLPS-02847 	 CHAKUSIN MELODY DAMON GOLD 	 [J]
SLPS-02556 	 CHAKUSIN MELODY DAMON VOLUME.2 	 [J]
SLPS-02601 	 CHAKUSIN MELODY DAMON VOLUME.3 	 [J]
SLPS-02707 	 CHAKUSIN MELODY DAMON VOLUME.4 	 [J]
SLPS-00237 	 CHAMPION WRESTLER - JIKKYOU LIVE 	 [J]
SLPM-86617 	 CHAMPION WRESTLER - JIKKYOU LIVE [TAITO 2000 SERIES] 	 [J]
SLPS-02674 	 CHAMPIONSHIP BASS 	 [J]
SCPS-45480 	 CHAOS BREAK 	 [J]
SLPM-86363 	 CHAOS BREAK 	 [J]
SLPS-00168 	 CHAOS CONTROL 	 [J]
SLPS-02415 	 CHARUMERA 	 [J]
SLPS-03031 	 CHARUMERA [ZAIMAN SERIES] 	 [J]
SLPS-91519 	 CHARUMERA [PSONE BOOKS] 	 [J]
SCPS-45478	 CHASE THE EXPRESS  -  [ 2 DISCS ] 	 [J]
SCPS-45479 	 CHASE THE EXPRESS  -  [ 2 DISCS ] 	 [J]
SCPS-10109	 CHASE THE EXPRESS  -  [ 2 DISCS ] 	 [J]
SCPS-10110 	 CHASE THE EXPRESS  -  [ 2 DISCS ] 	 [J]
SLPS-01251 	 CHECKMATE 	 [J]
SLPS-03136 	 CHECKMATE [REPRINT] 	 [J]
SLPS-00893 	 CHEESY 	 [J]
SLPS-03383 	 CHESS & REVERSI [NICE PRICE SERIES VOL.05] 	 [J]
SLPS-02624 	 CHESS 2000 	 [J]
SLPS-00166 	 CHIBI MARUKO-CHAN - MARUKO ENIKKI WORLD 	 [J]
SLPS-02027	 CHIBI-CHARA GAME GINGA EIYUU DENSETSU  -  [ 2 DISCS ] 	 [J]
SLPS-02028 	 CHIBI-CHARA GAME GINGA EIYUU DENSETSU  -  [ 2 DISCS ] 	 [J]
SLPS-01834	 CHIBI-CHARA GAME GINGA EIYUU DENSETSU [REINHART VERSION] [LIMITED EDITION]  -  [ 2 DISCS ] 	 [J]
SLPS-01835 	 CHIBI-CHARA GAME GINGA EIYUU DENSETSU [REINHART VERSION] [LIMITED EDITION]  -  [ 2 DISCS ] 	 [J]
SLPS-02025	 CHIBI-CHARA GAME GINGA EIYUU DENSETSU [YANG VERSION] [LIMITED EDITION]  -  [ 2 DISCS ] 	 [J]
SLPS-02026 	 CHIBI-CHARA GAME GINGA EIYUU DENSETSU [YANG VERSION] [LIMITED EDITION]  -  [ 2 DISCS ] 	 [J]
SLPS-02750 	 CHIICHI NA OUKOKU ERUTORIA 	 [J]
SLPS-01926 	 CHIISANA KYOJIN MICROMAN 	 [J]
SLPS-02568 	 CHIISANA KYOJIN MICROMAN [THE BEST TAKARAMONO] 	 [J]
SLPM-86630 	 CHIKI CHIKI CHICKEN [SUPERLITE 1500 SERIES] 	 [J]
SLPM-86845 	 CHIKI CHIKI MACHINE MOU RACE 	 [J]
SLPS-02788 	 CHINMOKU NO KANITA - THE SILENT SERVICE 	 [J]
SLPS-01853 	 CHIPPOKE RALPH NO DAIBOUKEN [THE ADVENTURE OF LITTLE RALPH] 	 [J]
SLPS-00183 	 CHO ANIKI - KYUUKYOUKU MUTEKI GINGA SAIKYOU OTOKO 	 [J]
SLPM-86873 	 CHO ANIKI - KYUUKYOUKU MUTEKI GINGA SAIKYOU OTOKO [CYCLONE BEST] 	 [J]
SCPS-45473	 CHOCOBO COLLECTION - HAPPY 10TH ANNIVERSARY!  -  [ 3 DISCS ]	[J]
SCPS-45474	 CHOCOBO COLLECTION - HAPPY 10TH ANNIVERSARY!  -  [ 3 DISCS ]	[J]
SCPS-45475 	 CHOCOBO COLLECTION - HAPPY 10TH ANNIVERSARY!  -  [ 3 DISCS ]	[J]
SLPS-02521	 CHOCOBO COLLECTION - HAPPY 10TH ANNIVERSARY!  -  [ 3 DISCS ]	[J]
SLPS-02522	 CHOCOBO COLLECTION - HAPPY 10TH ANNIVERSARY!  -  [ 3 DISCS ]	[J]
SLPS-02523 	 CHOCOBO COLLECTION - HAPPY 10TH ANNIVERSARY!  -  [ 3 DISCS ]	[J]
SCPS-45163	 CHOCOBO NO FUSHIGI DUNGEON  -  [ 2 DISCS ] 	 [J]
SCPS-45164 	 CHOCOBO NO FUSHIGI DUNGEON  -  [ 2 DISCS ] 	 [J]
SLPS-01234	 CHOCOBO NO FUSHIGI DUNGEON  -  [ 2 DISCS ] 	 [J]
SLPS-01235 	 CHOCOBO NO FUSHIGI DUNGEON  -  [ 2 DISCS ] 	 [J]
SLPS-91439 	 CHOCOBO NO FUSHIGI DUNGEON [PSONE BOOKS] 	 [J]
SCPS-45351	 CHOCOBO NO FUSHIGI DUNGEON 2  -  [ 2 DISCS ] 	 [J]
SCPS-45352 	 CHOCOBO NO FUSHIGI DUNGEON 2  -  [ 2 DISCS ] 	 [J]
SLPS-01771	 CHOCOBO NO FUSHIGI DUNGEON 2  -  [ 2 DISCS ] 	 [J]
SLPS-01772 	 CHOCOBO NO FUSHIGI DUNGEON 2  -  [ 2 DISCS ] 	 [J]
SCPS-45392 	 CHOCOBO RACING 	 [J]
SLPS-01951 	 CHOCOBO RACING 	 [J]
SLPS-91438 	 CHOCOBO RACING [PSONE BOOKS] 	 [J]
SCPS-45472 	 CHOCOBO STALLION 	 [J]
SLPS-02520 	 CHOCOBO STALLION 	 [J]
SLPS-03400 	 CHOCOLATE KISS 	 [J]
SLPS-02123 	 CHO-NAZO-OH 	 [J]
SLPS-00242 	 CHORO-Q 	 [J]
SLPS-91015 	 CHORO-Q - VERSION 1.02 [PLAYSTATION THE BEST] 	 [J]
SCPS-45018 	 CHORO Q 2 	 [J]
SLPS-00710 	 CHORO Q 2 	 [J]
SLPS-91080 	 CHORO Q 2 [PLAYSTATION THE BEST] 	 [J]
SLPS-01244 	 CHORO Q 3 	 [J]
SLPS-91136 	 CHORO Q 3 [PLAYSTATION THE BEST] 	 [J]
SLPM-87338 	 CHORO Q 3 [PSONE BOOKS] 	 [J]
SLPS-01140 	 CHORO Q JET - RAINBOW WINGS 	 [J]
SLPM-87337 	 CHORO Q JET - RAINBOW WINGS [PSONE BOOKS] 	 [J]
SLPS-02569 	 CHORO Q JET - RAINBOW WINGS [THE BEST TAKARAMONO] 	 [J]
SLPS-01436 	 CHORO Q MARINE - Q-BOAT 	 [J]
SLPS-91152 	 CHORO Q MARINE - Q-BOAT [PLAYSTATION THE BEST] 	 [J]
SLPM-87339 	 CHORO Q MARINE - Q-BOAT [PSONE BOOKS] 	 [J]
SLPS-02205 	 CHORO Q WONDERFUL! 	 [J]
SLPM-86902 	 CHORO Q WONDERFUL! [PLAYSTATION THE BEST] 	 [J]
SLPM-87336 	 CHORO Q WONDERFUL! [PSONE BOOKS] 	 [J]
SLPM-86299 	 CHOU HATSUMEI BOY KANIPAN - HIRAMEKI WONDERLAND 	 [J]
SLPS-00935 	 CHOU-KOUSOKU GRANDOLL 	 [J]
SLPS-00869	 CHOU-KOUSOKU GRANDOLL [PREMIUM EDITION]  -  [ 2 DISCS ] 	 [J]
SLPS-00870 	 CHOU-KOUSOKU GRANDOLL [PREMIUM EDITION]  -  [ 2 DISCS ] 	 [J]
SLPS-00527 	 CHOUJIN GAKUEN GOWCAIZER 	 [J]
SLPS-01368 	 CHOU MAJIN EIYUUDEN WATARY - ANOTHER STEP 	 [J]
SLPS-01871 	 CHOUSENTAI KYUUGI - THE ULTIMATE BALLGAME VAN BORG 	 [J]
SCPS-45447	 CHRONO CROSS  -  [ 2 DISCS ] 	 [J]
SCPS-45448 	 CHRONO CROSS  -  [ 2 DISCS ] 	 [J]
SLPS-02364	 CHRONO CROSS  -  [ 2 DISCS ] 	 [J]
SLPS-02365 	 CHRONO CROSS  -  [ 2 DISCS ] 	 [J]
SLPS-91464	 CHRONO CROSS [PSONE BOOKS]  -  [ 2 DISCS ] 	 [J]
SLPS-91465 	 CHRONO CROSS [PSONE BOOKS]  -  [ 2 DISCS ] 	 [J]
SLPS-02777	 CHRONO CROSS [SQUARE MILLENNIUM COLLECTION]  -  [ 2 DISCS ] 	 [J]
SLPS-02778 	 CHRONO CROSS [SQUARE MILLENNIUM COLLECTION]  -  [ 2 DISCS ] 	 [J]
SLPM-87395	 CHRONO CROSS [ULTIMATE HITS]  -  [ 2 DISCS ] 	 [J]
SLPM-87396 	 CHRONO CROSS [ULTIMATE HITS]  -  [ 2 DISCS ] 	 [J]
